customer_id,First_Name,Last_Name,gender,DOB,AGE,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,tenure,Owns_Car,Address,Postcode,State,Country,property_valuation
1333,Phillipp,McMonnies,Male,8/23/1973,49,4,Financial Services,High Net Worth,N,9,No,09653 Golf View Way,3840,Victoria,Australia,2
1334,Cicily,Jenks,Female,10/23/1998,24,72,Financial Services,Mass Customer,N,4,No,433 Mockingbird Center,3840,Victoria,Australia,2
1335,Sibylla,Marlon,Female,8/14/1997,25,57,Entertainment,Mass Customer,N,3,Yes,4 Sycamore Pass,3977,Victoria,Australia,5
1336,Moise,Inde,Male,3/13/1989,33,83,n/a,Mass Customer,N,15,Yes,833 Sherman Court,3810,Victoria,Australia,6
1337,Damara,Wheatland,Female,3/8/1988,34,15,Health,Mass Customer,N,10,No,0 Fulton Drive,3806,Victoria,Australia,8
1338,Giuseppe,Tezure,Male,11/24/1980,42,53,n/a,High Net Worth,N,14,No,02885 Buhler Court,3804,Victoria,Australia,9
1339,Mariam,Guiel,Female,12/9/1978,44,82,IT,High Net Worth,N,14,No,8766 Onsgard Plaza,3805,Victoria,Australia,8
1340,Crawford,Dreini,Male,11/5/1977,45,16,n/a,High Net Worth,N,18,No,5061 Cottonwood Trail,3765,Victoria,Australia,7
1341,Parry,Rigolle,Male,5/18/1986,36,65,Financial Services,Affluent Customer,N,15,No,05 Dahle Drive,3757,Victoria,Australia,7
1342,Barnett,Morville,Male,4/11/1962,60,14,Retail,Affluent Customer,N,11,Yes,5063 Shopko Pass,2582,New South Wales,Australia,8
1343,Creight,Deery,Male,12/10/1979,43,67,Health,High Net Worth,N,5,No,09 Hagan Pass,3196,Victoria,Australia,8
1344,Renelle,Tutin,Female,11/2/1995,27,20,Manufacturing,Mass Customer,N,4,No,87897 Lighthouse Bay Pass,3747,Victoria,Australia,4
1345,Jeth,Marien,Male,9/11/1960,62,94,Manufacturing,Mass Customer,N,12,No,294 Lawn Junction,3677,Victoria,Australia,1
1346,Woody,Dowthwaite,Male,6/19/1970,52,9,Telecommunications,Mass Customer,N,19,No,5 Springview Terrace,3620,Victoria,Australia,4
1347,Leisha,Signoret,Female,12/16/1977,45,14,Manufacturing,Mass Customer,N,14,Yes,9 Logan Drive,3620,Victoria,Australia,2
1348,Lowe,Hinckes,Male,4/10/1984,38,88,n/a,High Net Worth,N,13,No,6002 Del Sol Trail,3630,Victoria,Australia,2
1349,Curran,Gush,Male,5/7/1997,25,83,Manufacturing,Affluent Customer,N,1,No,77 Acker Alley,3151,Victoria,Australia,10
1350,Bing,Vicar,Male,9/30/1957,65,10,Retail,Mass Customer,N,8,Yes,38 Hansons Place,3023,Victoria,Australia,7
1352,Jerald,Lesly,Male,12/28/1954,68,53,Manufacturing,High Net Worth,N,18,No,0784 Utah Plaza,3199,Victoria,Australia,7
1353,Phebe,Dockwra,Female,3/31/1980,42,1,Health,Mass Customer,N,11,Yes,5298 Nevada Circle,3500,Victoria,Australia,1
1354,Karee,Hyman,Female,10/15/2000,22,0,Financial Services,Affluent Customer,N,2,No,0 Ramsey Place,3444,Victoria,Australia,4
1355,Isador,Hallitt,Male,4/4/2001,21,37,Property,Mass Customer,N,1,No,7006 Miller Avenue,3444,Victoria,Australia,4
1356,Ofella,Walbrook,Female,2/24/1981,41,12,n/a,High Net Worth,N,13,No,1 Bayside Pass,3076,Victoria,Australia,8
1357,Waylin,Eassom,Male,5/14/1993,29,69,Health,High Net Worth,N,6,No,43811 Golf View Road,3380,Victoria,Australia,1
1358,Gerome,Whittock,Male,4/11/1994,28,8,Health,High Net Worth,N,6,No,19 Green Ridge Avenue,3340,Victoria,Australia,3
1359,Estrella,Carwithen,Female,2/24/1993,29,54,Retail,Mass Customer,N,6,No,91079 Lukken Way,3338,Victoria,Australia,5
1360,Maurice,Blas,Male,7/4/1970,52,41,Manufacturing,Mass Customer,N,15,Yes,1450 Gulseth Park,3337,Victoria,Australia,5
1361,Gradeigh,Saltmarshe,Male,12/12/1964,58,56,Manufacturing,Affluent Customer,N,19,No,1 Boyd Terrace,3280,Victoria,Australia,4
1362,Giuditta,Dearlove,Female,2/20/1973,49,20,Manufacturing,Affluent Customer,N,15,Yes,9 Almo Alley,3224,Victoria,Australia,5
1363,Boniface,Kivelhan,Male,10/16/1961,61,7,Financial Services,Mass Customer,N,18,No,016 Tony Street,3222,Victoria,Australia,5
1364,Selby,Cabbell,Male,4/20/1978,44,99,Manufacturing,Mass Customer,N,21,No,02505 Mariners Cove Street,3222,Victoria,Australia,6
1365,Shurlocke,Pirie,Male,4/19/1992,30,97,Health,Mass Customer,N,3,No,970 Sundown Place,3222,Victoria,Australia,5
1366,Zacharia,Rigler,Male,6/30/1974,48,10,Retail,Affluent Customer,N,22,No,0261 Roxbury Crossing,4164,Queensland,Australia,9
1367,Fredrika,Danielkiewicz,Female,6/29/1973,49,63,Retail,Mass Customer,N,18,No,5413 Harbort Terrace,3226,Victoria,Australia,7
1368,Aarika,Magog,Female,4/14/1973,49,54,Property,Mass Customer,N,4,No,03444 Scott Lane,3204,Victoria,Australia,10
1369,Ilka,Allabush,Female,5/8/1994,28,51,Manufacturing,Mass Customer,N,6,Yes,3 Schlimgen Alley,3201,Victoria,Australia,6
1370,Chastity,Martinat,Female,10/23/1986,36,44,Property,Mass Customer,N,18,No,0162 Darwin Alley,3201,Victoria,Australia,6
1371,Aretha,Joscelyn,Female,8/2/1959,63,39,Retail,Mass Customer,N,13,Yes,66 Division Pass,3840,Victoria,Australia,1
1372,Rockie,Wheldon,Male,7/2/1980,42,44,Manufacturing,Affluent Customer,N,17,No,6 Forster Crossing,3198,Victoria,Australia,8
1373,Shaylynn,Epsley,Female,9/23/1958,64,3,Financial Services,Mass Customer,N,12,Yes,939 Hermina Drive,3198,Victoria,Australia,8
1374,Cleveland,Spilling,Male,1/13/1976,46,76,Manufacturing,Mass Customer,N,8,No,393 Warrior Crossing,3190,Victoria,Australia,10
1375,Archie,Van den Hof,Male,12/7/1978,44,36,Financial Services,Affluent Customer,N,18,No,3962 Rigney Center,3156,Victoria,Australia,8
1376,Pail,,Male,3/12/1966,56,89,Health,Mass Customer,N,18,Yes,64201 Bonner Point,3169,Victoria,Australia,5
1377,Giacomo,Roseburgh,Male,5/11/1989,33,86,Retail,Mass Customer,N,2,Yes,0 Grasskamp Pass,3170,Victoria,Australia,10
1378,Ellie,Prester,Female,6/18/1978,44,36,Property,Affluent Customer,N,7,Yes,3831 Paget Road,3163,Victoria,Australia,6
1379,Lou,Drews,Female,6/16/1989,33,63,Financial Services,Mass Customer,N,7,Yes,46523 Mcbride Circle,3161,Victoria,Australia,9
1380,Lavina,Clavey,Female,9/30/1998,24,99,Financial Services,Mass Customer,N,3,No,29 Mallory Circle,3791,Victoria,Australia,9
1381,Ellary,Ramsey,Male,3/11/1985,37,79,Manufacturing,Affluent Customer,N,15,Yes,6229 Amoth Place,3156,Victoria,Australia,8
1382,Lucio,Reame,Male,10/23/1989,33,27,Manufacturing,High Net Worth,N,20,Yes,952 Fairview Hill,3155,Victoria,Australia,8
1383,Coriss,Casarino,Female,10/29/1957,65,81,IT,Affluent Customer,N,8,No,6 La Follette Lane,3977,Victoria,Australia,6
1384,Marcile,Carren,Female,9/9/1998,24,48,Manufacturing,Mass Customer,N,2,No,6837 West Pass,4119,Queensland,Australia,7
1385,Melesa,Priddy,Female,8/17/1957,65,39,Financial Services,Mass Customer,N,16,No,28 Menomonie Street,3140,Victoria,Australia,10
1386,Mufinella,Kalvin,Female,6/12/1967,55,71,Retail,Mass Customer,N,12,Yes,94 Sheridan Parkway,3136,Victoria,Australia,9
1387,Natalee,Comport,Female,7/11/1977,45,33,Manufacturing,Mass Customer,N,4,Yes,50 Claremont Junction,3818,Victoria,Australia,6
1388,Carny,Shilstone,Male,8/14/1972,50,86,Financial Services,Mass Customer,N,7,No,70676 Eggendart Trail,3028,Victoria,Australia,8
1389,Reina,Drever,Female,5/14/1962,60,27,Health,Affluent Customer,N,15,No,5586 Buena Vista Avenue,3106,Victoria,Australia,10
1390,Christyna,Feldberg,Female,1/25/2000,22,74,Retail,High Net Worth,N,1,Yes,02701 Talmadge Junction,3082,Victoria,Australia,7
1391,Winni,Cana,Female,8/5/1976,46,62,Retail,High Net Worth,N,12,No,220 Mitchell Place,3099,Victoria,Australia,9
1392,Marris,Waison,Female,1/15/2000,22,28,Financial Services,Mass Customer,N,1,No,02570 Tony Way,3752,Victoria,Australia,6
1393,Adria,MacRorie,Female,3/10/1976,46,96,Manufacturing,Mass Customer,N,20,No,12 Alpine Lane,3754,Victoria,Australia,8
1394,Freemon,Perago,Male,1/27/1978,44,50,Health,Mass Customer,N,8,Yes,6 Northfield Point,3140,Victoria,Australia,9
1395,Jandy,Pennazzi,Female,12/23/1957,65,83,n/a,High Net Worth,N,16,Yes,7709 Bluestem Place,3068,Victoria,Australia,5
1396,Sinclair,Melonby,Male,10/7/1987,35,20,Financial Services,Mass Customer,N,18,No,8108 Clyde Gallagher Crossing,3756,Victoria,Australia,4
1397,Dimitri,Durie,Male,1/21/1979,43,29,Manufacturing,Mass Customer,N,14,Yes,79206 Independence Drive,3061,Victoria,Australia,5
1398,Anderea,Pulteneye,Female,11/29/1966,56,11,Manufacturing,Mass Customer,N,17,No,60447 Ridgeway Plaza,3048,Victoria,Australia,6
1399,Kaye,Clulow,Female,9/8/1967,55,84,Manufacturing,Mass Customer,N,15,No,4 Milwaukee Park,3046,Victoria,Australia,9
1400,Rikki,Eytel,Female,5/23/1982,40,51,Manufacturing,Affluent Customer,N,7,Yes,73506 Cordelia Lane,4217,Queensland,Australia,4
1401,Ashien,Winspare,Female,9/30/1978,44,68,Financial Services,High Net Worth,N,10,No,0 Rowland Road,3036,Victoria,Australia,9
1402,Hillier,Andraud,Male,12/8/2001,21,58,Telecommunications,Mass Customer,N,1,No,42829 Charing Cross Road,3107,Victoria,Australia,8
1403,Germana,McFadin,Female,12/1/1980,42,18,Retail,Mass Customer,N,16,No,7530 Sutteridge Hill,3030,Victoria,Australia,7
1404,Emmott,Mercik,Male,7/30/1957,65,78,Manufacturing,Mass Customer,N,14,Yes,88545 Milwaukee Center,3022,Victoria,Australia,8
1405,Kylie,Spriggin,Female,4/5/1958,64,52,Manufacturing,High Net Worth,N,11,Yes,070 Shelley Terrace,3020,Victoria,Australia,4
1406,Georges,Tilne,Male,5/5/1970,52,3,Financial Services,High Net Worth,N,17,Yes,12439 Kropf Way,3049,Victoria,Australia,6
1407,Tamarah,Sobtka,Female,10/4/1980,42,43,Manufacturing,Mass Customer,N,9,Yes,931 Rigney Terrace,3015,Victoria,Australia,10
1408,Kendricks,Plastow,Male,6/22/1997,25,14,Health,High Net Worth,N,4,No,6 Anderson Court,2880,New South Wales,Australia,1
1409,Tiffi,Hartless,Female,5/7/1996,26,69,n/a,Mass Customer,N,4,No,11207 Lukken Center,3500,Victoria,Australia,2
1410,Althea,Macvey,Female,1/22/1997,25,10,Retail,High Net Worth,N,6,Yes,4370 Haas Trail,2870,New South Wales,Australia,5
1411,Katrina,Coltart,Female,5/4/1994,28,24,Health,Mass Customer,N,5,Yes,45 Tony Trail,2259,New South Wales,Australia,7
1412,Antonetta,Dumbrall,Female,9/4/1991,31,20,n/a,Mass Customer,N,4,Yes,46 Dovetail Avenue,2830,New South Wales,Australia,4
1413,Vi,Lauga,Female,4/24/1998,24,47,Financial Services,Mass Customer,N,3,No,967 Farmco Road,2880,New South Wales,Australia,1
1414,Allison,Clowton,Female,2/29/1980,42,57,Retail,Mass Customer,N,10,Yes,623 Talisman Way,2763,New South Wales,Australia,8
1415,Merilyn,Dikle,Female,12/14/1998,24,68,Property,High Net Worth,N,3,Yes,837 Evergreen Junction,2774,New South Wales,Australia,8
1416,Fraze,Face,Male,4/30/1967,55,90,n/a,High Net Worth,N,5,Yes,21 West Avenue,2155,New South Wales,Australia,10
1417,Micki,Russel,Female,11/14/1959,63,12,Manufacturing,High Net Worth,N,20,Yes,83758 Kings Hill,2770,New South Wales,Australia,7
1418,Valaria,Hugh,Female,11/29/1976,46,80,IT,Affluent Customer,N,21,Yes,8 Veith Alley,2750,New South Wales,Australia,5
1419,Roddy,Ollerton,Male,1/11/1967,55,5,Financial Services,Mass Customer,N,4,Yes,9 Pond Avenue,2767,New South Wales,Australia,9
1420,Minni,Hanner,Female,10/12/1959,63,14,Health,Mass Customer,N,11,No,255 Doe Crossing Terrace,2767,New South Wales,Australia,8
1421,Mallorie,Gouth,Female,4/14/1956,66,74,Property,Mass Customer,N,20,No,2 Alpine Circle,2765,New South Wales,Australia,10
1422,Georgy,Rickwood,Male,3/13/1972,50,31,Manufacturing,Affluent Customer,N,16,Yes,0 Talisman Trail,2769,New South Wales,Australia,10
1423,Tiphanie,Klossek,Female,6/17/1959,63,51,Manufacturing,Mass Customer,N,19,No,5700 Banding Lane,2762,New South Wales,Australia,9
1424,Allin,Arbuckel,Male,8/3/1974,48,56,Health,High Net Worth,N,14,Yes,94079 Eggendart Point,2745,New South Wales,Australia,9
1425,Chrisy,Sivess,Male,7/6/1986,36,20,Retail,High Net Worth,N,11,Yes,87038 Sauthoff Road,2761,New South Wales,Australia,7
1426,Allyn,Carswell,Female,8/23/1956,66,72,Financial Services,Mass Customer,N,17,No,4817 Fulton Junction,2761,New South Wales,Australia,8
1427,Jodie,Juett,Male,12/9/1993,29,14,Financial Services,High Net Worth,N,8,No,22 Transport Alley,2761,New South Wales,Australia,9
1428,Morissa,Ozintsev,Female,11/15/1998,24,93,Retail,High Net Worth,N,1,No,1231 Grim Road,2760,New South Wales,Australia,8
1429,Dante,Jikylls,Male,12/3/1980,42,94,Health,Mass Customer,N,12,Yes,3 Rigney Center,2794,New South Wales,Australia,2
1430,Kalli,Pigeram,Female,7/24/1999,23,86,Manufacturing,Mass Customer,N,3,Yes,7847 Buell Trail,2759,New South Wales,Australia,8
1431,Derek,Malafe,Male,5/13/1975,47,29,Financial Services,Affluent Customer,N,17,Yes,42946 Fieldstone Pass,2750,New South Wales,Australia,9
1432,Hiram,Kittiman,Male,11/26/1998,24,70,Argiculture,High Net Worth,N,2,Yes,1617 Beilfuss Street,2759,New South Wales,Australia,8
1433,Marya,Szwandt,Female,9/25/1958,64,15,IT,Mass Customer,N,20,No,64 Everett Circle,2756,New South Wales,Australia,8
1434,Craig,Guswell,Male,8/14/1973,49,42,Property,High Net Worth,N,9,No,184 Melrose Pass,2756,New South Wales,Australia,11
1435,Derek,Podmore,Male,4/27/1968,54,96,Telecommunications,Affluent Customer,N,19,Yes,8934 Park Meadow Street,2756,New South Wales,Australia,8
1436,Tonnie,Andryunin,Male,10/29/1999,23,40,n/a,Affluent Customer,N,3,No,14155 Evergreen Way,2756,New South Wales,Australia,8
1437,Gearalt,Challis,Male,9/12/1974,48,35,Manufacturing,Affluent Customer,N,20,No,26607 West Hill,2777,New South Wales,Australia,9
1438,Winifred,MacRonald,Female,11/1/1975,47,27,Health,Mass Customer,N,14,Yes,53649 Mandrake Place,2749,New South Wales,Australia,8
1439,Leupold,Detoc,Male,7/28/1965,57,97,Retail,Mass Customer,N,19,No,223 Trailsway Parkway,2154,New South Wales,Australia,10
1440,Consuela,O'Logan,Female,11/22/1965,57,19,Financial Services,High Net Worth,N,12,Yes,8999 Elmside Pass,2749,New South Wales,Australia,9
1441,Renae,Burns,Female,3/7/1977,45,23,Manufacturing,Affluent Customer,N,5,No,53 Steensland Parkway,2773,New South Wales,Australia,10
1442,Mylo,Norrie,Male,3/7/1963,59,1,Manufacturing,Affluent Customer,N,17,No,8 Prairie Rose Circle,2745,New South Wales,Australia,9
1443,Angela,Mowles,Female,7/25/1986,36,47,Financial Services,Affluent Customer,N,22,Yes,3416 Texas Pass,2747,New South Wales,Australia,7
1444,Claudian,Ruos,Male,4/14/1975,47,97,Health,Mass Customer,N,8,No,8088 Macpherson Hill,2323,New South Wales,Australia,5
1445,Bettine,Yoselevitch,Female,3/29/1973,49,57,IT,Affluent Customer,N,18,No,6418 Jenna Trail,2640,New South Wales,Australia,4
1446,Gabriello,Nell,Male,4/15/1987,35,51,Manufacturing,Mass Customer,N,17,No,70262 Hermina Court,3690,Victoria,Australia,2
1447,Renaldo,Maudsley,Male,6/16/1996,26,29,Manufacturing,Mass Customer,N,4,No,89684 Coolidge Hill,2630,New South Wales,Australia,1
1448,Hinze,Bullent,Male,8/9/1988,34,40,Property,Mass Customer,N,20,No,00 International Junction,2260,New South Wales,Australia,8
1449,Ashly,Abramamovh,Female,8/26/1967,55,38,n/a,High Net Worth,N,4,No,5 Carioca Pass,2594,New South Wales,Australia,3
1450,Floris,Dunkerley,Female,1/24/1964,58,23,Manufacturing,Affluent Customer,N,6,No,6386 Raven Road,2579,New South Wales,Australia,2
1451,Courtney,Meas,Female,2/1/1977,45,32,Argiculture,Mass Customer,N,16,Yes,8 Mendota Plaza,2567,New South Wales,Australia,9
1452,Zachery,Hamber,Male,12/31/1955,67,99,Retail,Mass Customer,N,20,No,913 Londonderry Trail,2567,New South Wales,Australia,8
1453,Ahmed,,Male,7/30/1977,45,54,Health,High Net Worth,N,13,No,58516 Tony Plaza,2567,New South Wales,Australia,8
1454,Caesar,Wattam,Male,4/7/1979,43,4,Argiculture,Mass Customer,N,3,Yes,583 Jenna Pass,2567,New South Wales,Australia,9
1455,Cleo,,Female,7/26/1992,30,2,Property,Affluent Customer,N,8,No,77729 Kim Plaza,2560,New South Wales,Australia,7
1456,Berkie,Croall,Male,12/11/1964,58,97,Property,Mass Customer,N,6,Yes,1253 Ridge Oak Center,2560,New South Wales,Australia,4
1457,Leonore,Slixby,Female,8/20/1978,44,99,n/a,Affluent Customer,N,12,Yes,975 Melby Street,2564,New South Wales,Australia,8
1458,Ashley,Behneke,Male,10/22/1956,66,40,Telecommunications,Affluent Customer,N,11,No,6279 Lien Junction,2560,New South Wales,Australia,6
1459,Haydon,Berkery,Male,6/16/1998,24,89,Manufacturing,Mass Customer,N,4,No,1435 Lukken Trail,2570,New South Wales,Australia,8
1460,Morley,Shutt,Male,7/3/1973,49,92,Financial Services,High Net Worth,N,13,Yes,25 Darwin Terrace,2207,New South Wales,Australia,9
1461,Earl,Skeels,Male,1/4/1957,65,71,Retail,Mass Customer,N,9,Yes,3 Independence Hill,2560,New South Wales,Australia,9
1462,Omero,Hauxley,Male,11/7/1995,27,16,Financial Services,Mass Customer,N,1,Yes,4 Stone Corner Avenue,4503,Queensland,Australia,6
1463,Willie,Landsberg,Male,4/18/1965,57,53,Property,High Net Worth,N,18,Yes,14179 Springs Drive,2557,New South Wales,Australia,9
1464,Mac,Leguay,Male,10/3/1984,38,20,n/a,Affluent Customer,N,10,Yes,8 Green Ridge Place,2565,New South Wales,Australia,9
1465,Wilona,Osgood,Female,2/18/1971,51,53,Financial Services,Mass Customer,N,5,Yes,55 Red Cloud Pass,2536,New South Wales,Australia,5
1466,Cyndia,Gull,Female,1/5/1998,24,62,Financial Services,High Net Worth,N,2,Yes,21 Spohn Drive,2530,New South Wales,Australia,8
1467,Alysia,Cantrill,Female,12/16/1975,47,1,Manufacturing,Mass Customer,N,6,Yes,11606 Myrtle Street,2207,New South Wales,Australia,8
1468,Adaline,Hayles,Female,1/10/1978,44,37,Financial Services,Mass Customer,N,22,No,45725 Hagan Pass,2519,New South Wales,Australia,9
1469,Shermy,,Male,6/29/1957,65,77,Financial Services,Affluent Customer,N,14,Yes,93482 Jenifer Alley,2439,New South Wales,Australia,10
1470,Albie,Pach,Male,12/4/1995,27,62,Financial Services,High Net Worth,N,8,Yes,04 Gulseth Plaza,2528,New South Wales,Australia,8
1471,Berri,Farr,Female,2/24/1978,44,88,Financial Services,Mass Customer,N,15,No,0 Canary Parkway,2506,New South Wales,Australia,9
1472,Demeter,Robbeke,Female,3/3/1964,58,3,Financial Services,Mass Customer,N,17,No,2 Dayton Center,2487,New South Wales,Australia,9
1473,Darrick,Feake,Male,4/21/1960,62,49,n/a,Mass Customer,N,20,Yes,25607 Summer Ridge Way,2448,New South Wales,Australia,5
1474,Farley,Rosen,Male,5/27/1986,36,54,Health,Mass Customer,N,21,Yes,828 Schlimgen Circle,2450,New South Wales,Australia,5
1475,Aristotle,Jess,Male,7/21/1985,37,41,Retail,Affluent Customer,N,7,Yes,558 Thompson Junction,2440,New South Wales,Australia,6
1476,Vaughn,Browse,Male,11/21/1986,36,25,n/a,Affluent Customer,N,20,Yes,589 Main Plaza,2290,New South Wales,Australia,4
1478,Fulton,Blayney,Male,12/5/1992,30,40,Financial Services,High Net Worth,N,9,No,12 Express Pass,2340,New South Wales,Australia,2
1479,Avrom,Clougher,Male,10/20/1977,45,25,Argiculture,Mass Customer,N,21,No,76 Norway Maple Drive,4509,Queensland,Australia,6
1480,Bird,Diess,Female,5/21/1995,27,83,n/a,High Net Worth,N,5,Yes,4 Oriole Hill,2340,New South Wales,Australia,7
1481,Ellissa,Stanney,Female,6/26/1976,46,93,Financial Services,Affluent Customer,N,14,No,038 North Court,2333,New South Wales,Australia,3
1482,Georas,Niesel,Male,4/30/1979,43,29,Manufacturing,Mass Customer,N,12,No,7231 Pepper Wood Point,2428,New South Wales,Australia,8
1483,Beth,Daile,Female,12/11/1971,51,55,Telecommunications,Mass Customer,N,14,Yes,941 La Follette Hill,2263,New South Wales,Australia,10
1484,Willette,Boodell,Female,3/5/1986,36,26,n/a,Mass Customer,N,18,No,2 Barby Trail,2769,New South Wales,Australia,10
1485,Meredeth,Luck,Male,8/2/1969,53,50,Health,Mass Customer,N,6,Yes,29133 Canary Circle,2282,New South Wales,Australia,8
1486,Dag,Landell,Male,8/7/1978,44,14,Manufacturing,Mass Customer,N,10,No,12 Redwing Street,2325,New South Wales,Australia,4
1487,Kaela,Soppett,Female,5/23/1979,43,58,n/a,Affluent Customer,N,5,Yes,57835 Ruskin Lane,2325,New South Wales,Australia,5
1488,Donnamarie,Andrieu,Female,9/30/1986,36,82,n/a,Mass Customer,N,17,Yes,7 Mifflin Terrace,2323,New South Wales,Australia,3
1489,Mead,Wollard,Male,5/13/1993,29,17,Health,Mass Customer,N,4,No,7509 Prairieview Center,2289,New South Wales,Australia,9
1490,Lusa,Hargerie,Female,1/3/1970,52,36,Financial Services,Mass Customer,N,6,Yes,7 Delaware Hill,2320,New South Wales,Australia,6
1491,Agneta,Swiggs,Female,8/3/1997,25,96,Health,Mass Customer,N,4,Yes,15012 Oneill Plaza,2285,New South Wales,Australia,5
1492,Cordey,Tomik,Female,1/11/1980,42,51,n/a,Mass Customer,N,7,No,4861 School Park,2290,New South Wales,Australia,3
1493,Lisabeth,Fundell,Female,8/12/1987,35,51,Argiculture,High Net Worth,N,22,No,9 Sycamore Pass,2287,New South Wales,Australia,5
1494,Levon,Parlor,Male,11/3/1986,36,46,n/a,Mass Customer,N,7,Yes,005 Prentice Circle,2307,New South Wales,Australia,5
1495,Charmion,Dobsons,Female,8/14/1989,33,4,Health,High Net Worth,N,8,Yes,81 Artisan Park,2259,New South Wales,Australia,5
1496,Cordie,Disbrow,Female,5/2/1998,24,22,IT,Affluent Customer,N,3,No,7764 Declaration Hill,2261,New South Wales,Australia,9
1497,Karole,Grinin,Female,11/8/1973,49,70,Retail,High Net Worth,N,14,No,7049 Sutteridge Lane,2251,New South Wales,Australia,8
1498,Janot,McGougan,Female,9/27/1989,33,84,n/a,Affluent Customer,N,13,Yes,40 Dexter Crossing,2250,New South Wales,Australia,9
1499,Patton,Wrey,Male,8/18/1973,49,88,Manufacturing,Mass Customer,N,11,Yes,543 Morrow Terrace,2261,New South Wales,Australia,8
1500,Bellina,Bradberry,Female,1/24/1960,62,82,n/a,Mass Customer,N,9,No,36 Marquette Center,2250,New South Wales,Australia,7
